Repository,File,Commit Message
Mirantis/puppet-ssh,manifests/server/configline.pp,"Merge pull request #5 from IvanBayan/feature

Added ability to add multiple instances of same option, like 'Port' or 'ListenAddress'. "
Mirantis/puppet-ssh,manifests/server/configline.pp,"Added ability to add multiple instances of same option,
like 'Port' or 'Listen' in next maner:

ssh::server::configline {
	'Port' :
		ensure => 'add',
		value => '5190'
}"
Mirantis/puppet-ssh,manifests/params.pp,"Merge pull request #2 from derekhiggins/e273c0d56012467cf2968ddf90518e85fa38b9de

Adding Fedora support "
Mirantis/puppet-ssh,manifests/params.pp,Adding Fedora support
Mirantis/puppet-ssh,manifests/server/configline.pp,make it possible to remove an entry in sshd config
Mirantis/puppet-ssh,manifests/server/config.pp,do not replace sshd config
Mirantis/puppet-ssh,manifests/server/install.pp,"Merge pull request #1 from bodepd/master

remove metadata.json and include ssh::params from ssh::server::install Configure WhiteSource for GitHub.com"
Mirantis/puppet-ssh,manifests/server/install.pp,"Add include ssh::params to ssh::server::install

This commit adds an include ssh::params to
the ssh::server::install class so that it can be
included independently from the ssh::server class"
Mirantis/puppet-ssh,manifests/client/config.pp,fixes http://projects.reductivelabs.com/issues/2014
Mirantis/puppet-ssh,manifests/params.pp,fixes http://projects.reductivelabs.com/issues/2014
Mirantis/puppet-ssh,tests/init.pp,add required files for forge.puppetlabs.com
Mirantis/puppet-ssh,manifests/server/service.pp,wrong variable for service name
Mirantis/puppet-ssh,manifests/client/config.pp,add missing comma at line ending
Mirantis/puppet-ssh,manifests/server/service.pp,fix namespace for service.pp
Mirantis/puppet-ssh,manifests/client.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/client/config.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/client/install.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/config.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/init.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/install.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/params.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/server.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/server/config.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/server/configline.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/server/install.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/server/service.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/ssh_configline.pp,"manage ssh client, too."
Mirantis/puppet-ssh,manifests/ssh_configline.pp,remove useless curly bracket
Mirantis/puppet-ssh,manifests/sshd_configline.pp,remove useless curly bracket
Mirantis/puppet-ssh,manifests/client.pp,module name was missing
Mirantis/puppet-ssh,manifests/client.pp,add client support to module (needs improvement)
Mirantis/puppet-ssh,manifests/init.pp,add client support to module (needs improvement)
Mirantis/puppet-ssh,manifests/params.pp,add client support to module (needs improvement)
Mirantis/puppet-ssh,manifests/ssh_configline.pp,add client support to module (needs improvement)
Mirantis/puppet-ssh,manifests/sshd_configline.pp,add client support to module (needs improvement)
Mirantis/puppet-ssh,manifests/params.pp,Removed wrong set comma after variables
Mirantis/puppet-ssh,manifests/config.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/hostkeys.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/init.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/install.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/knownhosts.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/params.pp,Initial version of puppet-ssh module
Mirantis/puppet-ssh,manifests/service.pp,Initial version of puppet-ssh module
Mirantis/puppetlabs-swift,examples/site.pp,"Merge pull request #47 from bodepd/node_regex

Update node blocks to use regex "
Mirantis/puppetlabs-swift,examples/site.pp,"Update node blocks to use regex

This commit updates node blocks to use regex.

This is so that I can actually use it for my testing."
Mirantis/puppetlabs-swift,manifests/storage/loopback.pp,"Merge pull request #46 from bodepd/add_loopback_mnt_param

Add loopback mnt param "
Mirantis/puppetlabs-swift,manifests/storage/mount.pp,"Merge pull request #46 from bodepd/add_loopback_mnt_param

Add loopback mnt param "
Mirantis/puppetlabs-swift,manifests/storage/xfs.pp,"Merge pull request #46 from bodepd/add_loopback_mnt_param

Add loopback mnt param "
Mirantis/puppetlabs-swift,manifests/storage/loopback.pp,"Style related updates

This commit contains several style related updates:
- aligns class parameters for readibility
- removes trailing class params for 2.6.x compat
- deletes accidentally checked in swp file"
Mirantis/puppetlabs-swift,manifests/storage/mount.pp,"Style related updates

This commit contains several style related updates:
- aligns class parameters for readibility
- removes trailing class params for 2.6.x compat
- deletes accidentally checked in swp file"
Mirantis/puppetlabs-swift,manifests/storage/xfs.pp,"Style related updates

This commit contains several style related updates:
- aligns class parameters for readibility
- removes trailing class params for 2.6.x compat
- deletes accidentally checked in swp file"
Mirantis/puppetlabs-swift,manifests/proxy/authtoken.pp,"Merge pull request #44 from branan/puppet_26_compat

Remove trailing comma for puppet 2.6 compat "
Mirantis/puppetlabs-swift,manifests/proxy/authtoken.pp,Remove trailing comma for puppet 2.6 compat
Mirantis/puppetlabs-swift,examples/all.pp,"Merge pull request #43 from branan/single_replica_example

Use a single replica in the all-in-one example "
Mirantis/puppetlabs-swift,manifests/storage/server.pp,"Merge pull request #43 from branan/single_replica_example

Use a single replica in the all-in-one example "
Mirantis/puppetlabs-swift,examples/all.pp,"Use a single replica in the all-in-one example

Using multiple replicas for all-in-one requires special swift
configuration that is incompatible with multi-host swift setups."
Mirantis/puppetlabs-swift,manifests/storage/server.pp,"Revert ""Allow multiple instances of swift::storage::server on one host""

This reverts commit 02efd7afe06f029edee3bfcc6395857e1459b3ec."
Mirantis/puppetlabs-swift,manifests/storage/loopback.pp,"updated loopback, xfs, and mount to support non-loopback devices"
Mirantis/puppetlabs-swift,manifests/storage/mount.pp,"updated loopback, xfs, and mount to support non-loopback devices"
Mirantis/puppetlabs-swift,manifests/storage/xfs.pp,"updated loopback, xfs, and mount to support non-loopback devices"
Mirantis/puppetlabs-swift,manifests/ringserver.pp,"Merge pull request #40 from fcharlier/fc/rsync_no_chroot

Disable 'use chroot' for rsync::server "
Mirantis/puppetlabs-swift,manifests/storage.pp,"Merge pull request #40 from fcharlier/fc/rsync_no_chroot

Disable 'use chroot' for rsync::server "
Mirantis/puppetlabs-swift,manifests/ringserver.pp,"Disable 'use chroot' for rsync::server

Allow to keep the right username/groupname for rsync'ed files if the
uids and gids are not in sync on all the servers"
Mirantis/puppetlabs-swift,manifests/storage.pp,"Disable 'use chroot' for rsync::server

Allow to keep the right username/groupname for rsync'ed files if the
uids and gids are not in sync on all the servers"
Mirantis/puppetlabs-swift,manifests/storage/generic.pp,"Merge pull request #35 from branan/fix_all_example

Fix all example "
Mirantis/puppetlabs-swift,manifests/storage/node.pp,"Merge pull request #35 from branan/fix_all_example

Fix all example "
Mirantis/puppetlabs-swift,manifests/storage/server.pp,"Merge pull request #35 from branan/fix_all_example

Fix all example "
Mirantis/puppetlabs-swift,manifests/storage/server.pp,"Allow multiple instances of swift::storage::server on one host

Adding the server instance's name to the rsync type avoids a duplicate resource
error."
Mirantis/puppetlabs-swift,manifests/storage/node.pp,Fix ring_*_device usage in swift::storage::node
Mirantis/puppetlabs-swift,manifests/storage/generic.pp,Make sure the replicator services are ordered properly
Mirantis/puppetlabs-swift,manifests/storage/server.pp,Make sure the replicator services are ordered properly
Mirantis/puppetlabs-swift,examples/all.pp,"Merge pull request #33 from bodepd/swift_example_manifest

Add example site.pp "
Mirantis/puppetlabs-swift,examples/multi.pp,"Merge pull request #33 from bodepd/swift_example_manifest

Add example site.pp "
Mirantis/puppetlabs-swift,examples/pre.pp,"Merge pull request #33 from bodepd/swift_example_manifest

Add example site.pp "
Mirantis/puppetlabs-swift,examples/proxy_keystone.pp,"Merge pull request #33 from bodepd/swift_example_manifest

Add example site.pp "
Mirantis/puppetlabs-swift,examples/site.pp,"Merge pull request #33 from bodepd/swift_example_manifest

Add example site.pp "
Mirantis/puppetlabs-sysctl,manifests/value.pp,bring name in line with proper naming schema
Mirantis/puppetlabs-sysctl,manifests/set_value.pp,refactoring
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,new try with sysctl
Mirantis/puppetlabs-sysctl,manifests/init.pp,removed module_dirs
Mirantis/puppetlabs-sysctl,manifests/init.pp,fixed typo
Mirantis/puppetlabs-sysctl,manifests/init.pp,gibt was nen error...
Mirantis/puppetlabs-sysctl,manifests/init.pp,typo
Mirantis/puppetlabs-sysctl,manifests/init.pp,typo
Mirantis/puppetlabs-sysctl,manifests/init.pp,typo
Mirantis/puppetlabs-sysctl,manifests/init.pp,added first sysctl test
Mirantis/puppetlabs-sysctl,manifests/init.pp,moved stuff to plugins
Mirantis/puppetlabs-vcsrepo,examples/bzr/branch.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/bzr/init_repo.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/cvs/local.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/cvs/remote.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/git/bare_init.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/git/clone.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/git/working_copy_init.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/hg/clone.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/hg/init_repo.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/svn/checkout.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/svn/server.pp,Merge remote-tracking branch 'upstream/master'
Mirantis/puppetlabs-vcsrepo,examples/bzr/branch.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/bzr/init_repo.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/cvs/local.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/cvs/remote.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/git/bare_init.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/git/clone.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/git/working_copy_init.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/hg/clone.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/hg/init_repo.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/svn/checkout.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/svn/server.pp,"Merge pull request #19 from adamgibbins/master

Improved Puppet DSL style as per the guidelines. "
Mirantis/puppetlabs-vcsrepo,examples/bzr/branch.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/bzr/init_repo.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/cvs/local.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/cvs/remote.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/git/bare_init.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/git/clone.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/git/working_copy_init.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/hg/clone.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/hg/init_repo.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/svn/checkout.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-vcsrepo,examples/svn/server.pp,Make Puppet DSL compliant with the style guides and puppet lint.
Mirantis/puppetlabs-xinetd,spec/fixtures/manifests/site.pp,"Merge pull request #3 from branan/test

Add site.pp file for spec tests "
Mirantis/puppetlabs-xinetd,spec/fixtures/manifests/site.pp,Add site.pp file for spec tests
Mirantis/puppetlabs-xinetd,manifests/init.pp,"Merge pull request #9 from ghoneycutt/rgevaert_mods

Rgevaert mods "
Mirantis/puppetlabs-xinetd,manifests/service.pp,"Merge pull request #9 from ghoneycutt/rgevaert_mods

Rgevaert mods "
Mirantis/puppetlabs-xinetd,templates/service.erb,"Merge pull request #9 from ghoneycutt/rgevaert_mods

Rgevaert mods "
Mirantis/puppetlabs-xinetd,manifests/service.pp,"service_type attribute for service blocks added.

service_type sets the type attribute for a service.  See XINETD.CONF(5)."
Mirantis/puppetlabs-xinetd,templates/service.erb,"service_type attribute for service blocks added.

service_type sets the type attribute for a service.  See XINETD.CONF(5)."
Mirantis/puppetlabs-xinetd,templates/service.erb,"Add port attribute to service definitions.

When we want to add unlisted ports we need to add
the port to the service definition."
Mirantis/puppetlabs-xinetd,manifests/init.pp,Make puppet-lint happy
Mirantis/puppetlabs-xinetd,manifests/service.pp,Make puppet-lint happy
Mirantis/puppetlabs-xinetd,manifests/service.pp,Make it possible to delete a service.
Mirantis/puppetlabs-xinetd,manifests/service.pp,"Merge pull request #8 from ghoneycutt/KrisBuytaert-add_log_on_failure_option

update template to include log_on_failure "
Mirantis/puppetlabs-xinetd,templates/service.erb,"Merge pull request #8 from ghoneycutt/KrisBuytaert-add_log_on_failure_option

update template to include log_on_failure "
Mirantis/puppetlabs-xinetd,manifests/service.pp,"update template to include log_on_failure

submitted by KrisBuytaert"
Mirantis/puppetlabs-xinetd,templates/service.erb,"update template to include log_on_failure

submitted by KrisBuytaert"
Mirantis/puppetlabs-xinetd,manifests/service.pp,"Add missing service namespace

The module was totally broken before this."
Mirantis/puppetlabs-xinetd,manifests/init.pp,"Merge pull request #4 from ghoneycutt/style_refactor

refactor for style "
Mirantis/puppetlabs-xinetd,manifests/service.pp,"Merge pull request #4 from ghoneycutt/style_refactor

refactor for style "
Mirantis/puppetlabs-xinetd,manifests/init.pp,refactor for style
Mirantis/puppetlabs-xinetd,manifests/service.pp,refactor for style
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/manifests/init.pp,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/templates/service.erb,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/tests/init.pp,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/manifests/init.pp,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/templates/service.erb,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/tests/init.pp,adding entries to .gitignore and removing pkg/ from git
Mirantis/puppetlabs-xinetd,manifests/init.pp,"Merge pull request #3 from bodepd/master

Add bind config to xinetd::service "
Mirantis/puppetlabs-xinetd,templates/service.erb,"Merge pull request #3 from bodepd/master

Add bind config to xinetd::service "
Mirantis/puppetlabs-xinetd,manifests/init.pp,"Adds config item bind to xinetd::service

This commit adds bind to the list of parameters
that can be configured for an xinted hosted service.

This allows you to specify the interace that the service
will bind to."
Mirantis/puppetlabs-xinetd,templates/service.erb,"Adds config item bind to xinetd::service

This commit adds bind to the list of parameters
that can be configured for an xinted hosted service.

This allows you to specify the interace that the service
will bind to."
Mirantis/puppetlabs-xinetd,manifests/init.pp,1.0.1 - added documentation
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/manifests/init.pp,1.0.1 - added documentation
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/templates/service.erb,1.0.1 - added documentation
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.1/tests/init.pp,1.0.1 - added documentation
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/manifests/init.pp,adding pkg built with puppet-module
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/templates/service.erb,adding pkg built with puppet-module
Mirantis/puppetlabs-xinetd,pkg/ghoneycutt-xinetd-1.0.0/tests/init.pp,adding pkg built with puppet-module
Mirantis/puppetlabs-xinetd,manifests/init.pp,initial publication
Mirantis/puppetlabs-xinetd,templates/service.erb,initial publication
Mirantis/puppetlabs-xinetd,tests/init.pp,initial publication
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"Merge pull request #12 from derekhiggins/targets-conf

Include /etc/cinder/volumes/ in tgt targets.conf "
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"Include /etc/cinder/volumes/ in tgt targets.conf

This config isn't included in the RHEL packages"
Mirantis/puppetlabs-cinder,manifests/api.pp,"Merge pull request #11 from bodepd/redhat_support

Add Redhat support "
Mirantis/puppetlabs-cinder,manifests/client.pp,"Merge pull request #11 from bodepd/redhat_support

Add Redhat support "
Mirantis/puppetlabs-cinder,manifests/params.pp,"Merge pull request #11 from bodepd/redhat_support

Add Redhat support "
Mirantis/puppetlabs-cinder,manifests/scheduler.pp,"Merge pull request #11 from bodepd/redhat_support

Add Redhat support "
Mirantis/puppetlabs-cinder,manifests/volume.pp,"Merge pull request #11 from bodepd/redhat_support

Add Redhat support "
Mirantis/puppetlabs-cinder,manifests/api.pp,"Add Redhat support

This commit adds red hat support to cinder.
- Adds Redhat package names
- Make package installations optional
- Make cinder client package name per OS"
Mirantis/puppetlabs-cinder,manifests/client.pp,"Add Redhat support

This commit adds red hat support to cinder.
- Adds Redhat package names
- Make package installations optional
- Make cinder client package name per OS"
Mirantis/puppetlabs-cinder,manifests/params.pp,"Add Redhat support

This commit adds red hat support to cinder.
- Adds Redhat package names
- Make package installations optional
- Make cinder client package name per OS"
Mirantis/puppetlabs-cinder,manifests/scheduler.pp,"Add Redhat support

This commit adds red hat support to cinder.
- Adds Redhat package names
- Make package installations optional
- Make cinder client package name per OS"
Mirantis/puppetlabs-cinder,manifests/volume.pp,"Add Redhat support

This commit adds red hat support to cinder.
- Adds Redhat package names
- Make package installations optional
- Make cinder client package name per OS"
Mirantis/puppetlabs-cinder,manifests/client.pp,"Merge pull request #9 from bodepd/add_client

add cinder client "
Mirantis/puppetlabs-cinder,manifests/client.pp,add cinder client
Mirantis/puppetlabs-cinder,manifests/base.pp,"Merge pull request #8 from bodepd/add_spec_tests

Add spec tests "
Mirantis/puppetlabs-cinder,manifests/params.pp,"Merge pull request #8 from bodepd/add_spec_tests

Add spec tests "
Mirantis/puppetlabs-cinder,manifests/volume.pp,"Merge pull request #8 from bodepd/add_spec_tests

Add spec tests "
Mirantis/puppetlabs-cinder,manifests/volume.pp,"set volume package dep to title

Manifest reps should be titles."
Mirantis/puppetlabs-cinder,manifests/params.pp,"catch unsupported osfamily

Previously, param lookups were returning nil. This
leads to a more obvious error message."
Mirantis/puppetlabs-cinder,manifests/base.pp,"set default verbose to False

It should default to false to be consistent with
cinder defaults and the default of the other
openstack modules."
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"Merge pull request #7 from bodepd/remove_tail_comma

remove trailing class param comma "
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"remove trailing class param comma

for 2.6.x support"
Mirantis/puppetlabs-cinder,manifests/setup_test_volume.pp,"Merge pull request #6 from bodepd/setup_test_volume

add test class "
Mirantis/puppetlabs-cinder,manifests/setup_test_volume.pp,"add test class

This commit adds a class for testing that creates
a volume on a loopback device."
Mirantis/puppetlabs-cinder,manifests/scheduler.pp,"Merge pull request #5 from bodepd/dev_issue

ensure scheduler starts after db sync "
Mirantis/puppetlabs-cinder,manifests/scheduler.pp,"ensure scheduler starts after db sync

This was resulting in occassional failures."
Mirantis/puppetlabs-cinder,manifests/keystone/auth.pp,"Merge pull request #4 from jtopjian/folsom

Folsom "
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"Merge pull request #4 from jtopjian/folsom

Folsom "
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,iscsi_ip_address is required
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,tgt config file is now included in cinder-volume package.
Mirantis/puppetlabs-cinder,manifests/keystone/auth.pp,Multi-region support
Mirantis/puppetlabs-cinder,manifests/volume/iscsi.pp,"changed vg name, added tgt configuration"
Mirantis/puppet-savanna,examples/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,inifile/spec/fixtures/modules/inherit_test1/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,inifile/tests/ini_setting.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,inifile/tests/ini_subsetting.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/client.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/db/mysql.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/db/mysql/host_access.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/db/postgresql.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/dev/install.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/endpoint.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/ldap.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/manifests/roles/admin.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,keystone/tests/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/db.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/environment.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/final.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/install.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/backup.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/db.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/db_new.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/java.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/params.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/perl.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/php.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/ruby.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/server.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/server/account_security.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/server/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/server/monitor.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/manifests/server/mysqltuner.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/templates/my.cnf.erb,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/templates/my.cnf.pass.erb,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/templates/my.conf.cnf.erb,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/templates/mysqlbackup.sh.erb,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/backup.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/init.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/java.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/mysql_database.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/mysql_grant.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/mysql_user.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/perl.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/python.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/ruby.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/server.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/server/account_security.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,mysql/tests/server/config.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,openstack/manifests/custom_repos.pp,manifest v 0.1 based on nova manifests from puppetlabs
Mirantis/puppet-savanna,savanna/examples/site.pp,manifest v 0.1 based on nova manifests from puppetlabs
